hotel_class,region_id,url,phone,details,address,type,id,name
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98439-Reviews-La_Quinta_Inn_Austin_Highland_Mall-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '5812 I-35 North', 'postal-code': '78751', 'locality': 'Austin'}",hotel,98439,La Quinta Inn Austin Highland Mall
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d223678-Reviews-Comfort_Suites_Austin_Airport-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '7501 E. Ben White Blvd.', 'postal-code': '78741', 'locality': 'Austin'}",hotel,223678,Comfort Suites Austin Airport
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d220106-Reviews-Quality_Inn_North_Austin-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '6911 N Interstate Hwy 35', 'postal-code': '78752', 'locality': 'Austin'}",hotel,220106,Quality Inn North Austin
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d109010-Reviews-Candlewood_Suites_Austin_Arboretum_Northwest-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '9701 Stonelake Blvd.', 'postal-code': '78759', 'locality': 'Austin'}",hotel,109010,Candlewood Suites - Austin Arboretum-Northwest
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d109007-Reviews-Comfort_Inn-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '700 Delmar Avenue', 'postal-code': '78752', 'locality': 'Austin'}",hotel,109007,Comfort Inn
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108988-Reviews-Americas_Best_Value_Inn-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '909 E Koenig Lane', 'postal-code': '78751-1504', 'locality': 'Austin'}",hotel,108988,Americas Best Value Inn
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108984-Reviews-Holiday_Inn_Express_Austin_North_Central-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '8500 IH 35 N', 'postal-code': '78753', 'locality': 'Austin'}",hotel,108984,Holiday Inn Express Austin North Central
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d225440-Reviews-Holiday_Inn_Express_Austin_Airport-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '7601 East Ben White Boulevard', 'postal-code': '78747', 'locality': 'Austin'}",hotel,225440,Holiday Inn Express Austin Airport
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98416-Reviews-Days_Inn_Austin_University_Downtown-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '3105 North IH-35', 'postal-code': '78722', 'locality': 'Austin'}",hotel,98416,Days Inn Austin University / Downtown
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d109002-Reviews-Courtyard_Austin_South-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4533 South I.H. 35', 'postal-code': '78744', 'locality': 'Austin'}",hotel,109002,Courtyard Austin South
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108995-Reviews-Fairfield_Inn_and_Suites_Austin_University_Area-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '959 Reinli Street', 'postal-code': '78751', 'locality': 'Austin'}",hotel,108995,Fairfield Inn and Suites Austin - University Area
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98438-Reviews-La_Quinta_Inn_Austin_South_IH35-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4200 I-35 South', 'postal-code': '78745-1202', 'locality': 'Austin'}",hotel,98438,La Quinta Inn Austin South / IH35
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108987-Reviews-Holiday_Inn_Express_Hotel_Suites_Austin_North-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '14620 North IH-35', 'postal-code': '78728', 'locality': 'Austin'}",hotel,108987,Holiday Inn Express Hotel & Suites Austin North
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d223675-Reviews-Hyatt_Place_Austin_North_Central-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '7522 N IH 35', 'postal-code': '78752', 'locality': 'Austin'}",hotel,223675,Hyatt Place Austin North Central
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d109009-Reviews-Candlewood_Suites_Austin_South-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4320 Interstate 35 South', 'postal-code': '78745', 'locality': 'Austin'}",hotel,109009,Candlewood Suites - Austin South
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98435-Reviews-Holiday_Inn_Express_Suites_Austin_Sunset_Valley-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4892 US Highway 290 W', 'postal-code': '78735', 'locality': 'Austin'}",hotel,98435,Holiday Inn Express & Suites Austin - Sunset Valley
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108999-Reviews-Ramada_Austin_Central-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '919 East Koenig Lane', 'postal-code': '78751', 'locality': 'Austin'}",hotel,108999,Ramada Austin Central
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d142017-Reviews-Super_8_Austin_University_Downtown-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '5526 North Interstate Highway 35', 'postal-code': '78751', 'locality': 'Austin'}",hotel,142017,Super 8 Austin/University/Downtown
3.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108983-Reviews-DoubleTree_by_Hilton_Austin_University_Area-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '1617 IH-35 North', 'postal-code': '78702', 'locality': 'Austin'}",hotel,108983,DoubleTree by Hilton Austin - University Area
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d109006-Reviews-Comfort_Suites_NW_Lakeline-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '13681 N. US Hwy 183', 'postal-code': '78750-2209', 'locality': 'Austin'}",hotel,109006,Comfort Suites NW Lakeline
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d111377-Reviews-Austin_Motel-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '1220 S. Congress St.', 'postal-code': '78704', 'locality': 'Austin'}",hotel,111377,Austin Motel
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d252821-Reviews-Fairfield_Inn_Suites_Austin_Northwest-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '11201 N. Mopac Expressway', 'postal-code': '78759', 'locality': 'Austin'}",hotel,252821,Fairfield Inn & Suites Austin Northwest
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108997-Reviews-Extended_Stay_America_Austin_Arboretum-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '10100 N. Capital of Texas Hwy', 'postal-code': '78759', 'locality': 'Austin'}",hotel,108997,Extended Stay America - Austin - Arboretum
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d1176838-Reviews-Hilton_Garden_Inn_Austin_North-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '12400 North IH-35 Building C', 'postal-code': '78753', 'locality': 'Austin'}",hotel,1176838,Hilton Garden Inn Austin North
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108976-Reviews-Homewood_Suites_by_Hilton_Austin_South_Airport-Austin_Texas.html,,,"{'region': 'TX', 'street-address': ""4143 Governor's Row"", 'postal-code': '78744', 'locality': 'Austin'}",hotel,108976,Homewood Suites by Hilton Austin South / Airport
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d1025910-Reviews-Staybridge_Suites_Austin_Airport-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '1611 Airport Commerce Dr', 'postal-code': '78741', 'locality': 'Austin'}",hotel,1025910,Staybridge Suites Austin Airport
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d109015-Reviews-Super_8_Austin_North-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '8128 North Interstate 35', 'postal-code': '78753', 'locality': 'Austin'}",hotel,109015,Super 8 Austin North
3.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d111397-Reviews-Hilton_Garden_Inn_Austin_Downtown_Convention_Center-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '500 N Interstate 35', 'postal-code': '78701', 'locality': 'Austin'}",hotel,111397,Hilton Garden Inn Austin Downtown/Convention Center
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108972-Reviews-SpringHill_Suites_Austin_Northwest_Arboretum-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '10936 Stonelake Blvd.', 'postal-code': '78759', 'locality': 'Austin'}",hotel,108972,SpringHill Suites Austin Northwest / Arboretum
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98426-Reviews-Hampton_Inn_Austin_North_I_35_Highway_183-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '7619 North I-35', 'postal-code': '78752', 'locality': 'Austin'}",hotel,98426,Hampton Inn Austin - North (I-35 & Highway 183)
3.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98452-Reviews-Sheraton_Austin_at_the_Capitol-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '701 E. 11th St.', 'postal-code': '78701', 'locality': 'Austin'}",hotel,98452,Sheraton Austin at the Capitol
4.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d217734-Reviews-InterContinental_Stephen_F_Austin-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '701 Congess Avenue', 'postal-code': '78701', 'locality': 'Austin'}",hotel,217734,InterContinental Stephen F. Austin
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d526841-Reviews-Holiday_Inn_Austin_Midtown-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '6000 Middle Fiskville Road', 'postal-code': '78752', 'locality': 'Austin'}",hotel,526841,Holiday Inn Austin Midtown
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108979-Reviews-Hampton_Inn_Austin_Airport_Area_South-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4141 Governors Row', 'postal-code': '78744', 'locality': 'Austin'}",hotel,108979,Hampton Inn Austin/Airport Area South
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108969-Reviews-Habitat_Suites_Hotel-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '500 East Highland Mall', 'postal-code': '78752', 'locality': 'Austin'}",hotel,108969,Habitat Suites Hotel
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d1573301-Reviews-Fairfield_Inn_and_Suites_Austin_North_Parmer_Lane-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '12536 N IH35', 'postal-code': '78753', 'locality': 'Austin'}",hotel,1573301,Fairfield Inn and Suites Austin North / Parmer Lane
4.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98445-Reviews-Lakeway_Resort_and_Spa-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '101 Lakeway Drive', 'postal-code': '78734', 'locality': 'Austin'}",hotel,98445,Lakeway Resort and Spa
4.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98436-Reviews-Hyatt_Regency_Austin-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '208 Barton Springs', 'postal-code': '78704', 'locality': 'Austin'}",hotel,98436,Hyatt Regency Austin
4.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98464-Reviews-Renaissance_Austin_Hotel-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '9721 Arboretum Blvd', 'postal-code': '78759', 'locality': 'Austin'}",hotel,98464,Renaissance Austin Hotel
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d111381-Reviews-Courtyard_Austin_University_Area-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '5660 North IH-35', 'postal-code': '78751', 'locality': 'Austin'}",hotel,111381,Courtyard Austin - University Area
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108971-Reviews-Hyatt_Place_Austin_Arboretum-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '3612 Tudor Boulevard', 'postal-code': '78759', 'locality': 'Austin'}",hotel,108971,Hyatt Place Austin/Arboretum
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108996-Reviews-Fairfield_Inn_and_Suites_Austin_South-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4525 South Interstate Highway 35', 'postal-code': '78744', 'locality': 'Austin'}",hotel,108996,Fairfield Inn and Suites Austin South
4.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d282698-Reviews-Hilton_Austin-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '500 E 4th St', 'postal-code': '78701', 'locality': 'Austin'}",hotel,282698,Hilton Austin
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108962-Reviews-Residence_Inn_Austin_Northwest_Arboretum-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '3713 Tudor Boulevard', 'postal-code': '78759', 'locality': 'Austin'}",hotel,108962,Residence Inn Austin Northwest / Arboretum
3.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d223686-Reviews-Hilton_Austin_Airport-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '9515 Hotel Drive', 'postal-code': '78719', 'locality': 'Austin'}",hotel,223686,Hilton Austin Airport
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d259008-Reviews-Hampton_Inn_Suites_Austin_Downtown-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '200 San Jacinto Blvd', 'postal-code': '78701', 'locality': 'Austin'}",hotel,259008,Hampton Inn & Suites Austin Downtown
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98419-Reviews-Embassy_Suites_Hotel_Austin_Central-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '5901 North I-35', 'postal-code': '78723', 'locality': 'Austin'}",hotel,98419,Embassy Suites Hotel Austin Central
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d252820-Reviews-Hilton_Garden_Inn_Austin_Northwest_Arboretum-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '11617 Research Blvd', 'postal-code': '78759', 'locality': 'Austin'}",hotel,252820,Hilton Garden Inn Austin Northwest / Arboretum
3.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98418-Reviews-Doubletree_by_Hilton_Austin-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '6505 IH-35 North', 'postal-code': '78752-4346', 'locality': 'Austin'}",hotel,98418,Doubletree by Hilton Austin
4.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d111395-Reviews-Omni_Austin_at_South_Park-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4140 Governors Row', 'postal-code': '78744', 'locality': 'Austin'}",hotel,111395,Omni Austin at South Park
3.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d570293-Reviews-Wyndham_Garden_Austin-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '3401 South IH-35', 'postal-code': '78741', 'locality': 'Austin'}",hotel,570293,Wyndham Garden Austin
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d252313-Reviews-SpringHill_Suites_Austin_North_Parmer_Lane-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '12520 North IH 35', 'postal-code': '78753', 'locality': 'Austin'}",hotel,252313,SpringHill Suites Austin North / Parmer Lane
3.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d223691-Reviews-Austin_Marriott_South-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4415 South IH-35', 'postal-code': '78744', 'locality': 'Austin'}",hotel,223691,Austin Marriott South
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d109012-Reviews-La_Quinta_Inn_Suites_Round_Rock_South-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '150 Parker Drive', 'postal-code': '78728', 'locality': 'Austin'}",hotel,109012,La Quinta Inn & Suites Round Rock South
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108967-Reviews-La_Quinta_Inn_Suites_Austin_Airport-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '7625 East Ben White Blvd.', 'postal-code': '78741', 'locality': 'Austin'}",hotel,108967,La Quinta Inn & Suites Austin Airport
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d223695-Reviews-Residence_Inn_Austin_North_Parmer_Lane-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '12401 North Lamar Boulevard', 'postal-code': '78753', 'locality': 'Austin'}",hotel,223695,Residence Inn Austin North/Parmer Lane
4.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d82013-Reviews-Mansion_at_Judges_Hill-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '1900 Rio Grande', 'postal-code': '78705', 'locality': 'Austin'}",hotel,82013,Mansion at Judges' Hill
4.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98453-Reviews-Omni_Austin_Hotel_Downtown-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '700 San Jacinto Blvd at 8th St', 'postal-code': '78701', 'locality': 'Austin'}",hotel,98453,Omni Austin Hotel Downtown
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d1224950-Reviews-Hotel_Saint_Cecilia-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '112 Academy Drive', 'postal-code': '78704', 'locality': 'Austin'}",hotel,1224950,Hotel Saint Cecilia
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80797-Reviews-Hotel_Palomar_San_Francisco_a_Kimpton_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '12 Fourth St', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,80797,Hotel Palomar San Francisco - a Kimpton Hotel
5.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d574449-Reviews-St_Regis_Hotel_San_Francisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '125 3rd St', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,574449,"St. Regis Hotel, San Francisco"
3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80990-Reviews-Galleria_Park_a_Joie_de_Vivre_hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '191 Sutter Street', 'postal-code': '94104', 'locality': 'San Francisco'}",hotel,80990,"Galleria Park, a Joie de Vivre hotel"
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d224958-Reviews-Marines_Memorial_Club_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '609 Sutter St', 'postal-code': '94102-1017', 'locality': 'San Francisco'}",hotel,224958,Marines Memorial Club Hotel
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d115644-Reviews-Chancellor_Hotel_on_Union_Square-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '433 Powell Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,115644,Chancellor Hotel on Union Square
3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d112373-Reviews-White_Swan_Inn_a_Joie_de_Vivre_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '845 Bush Street', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,112373,"White Swan Inn, a Joie de Vivre Hotel"
5.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81126-Reviews-Mandarin_Oriental_San_Francisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '222 Sansome Street', 'postal-code': '94104', 'locality': 'San Francisco'}",hotel,81126,"Mandarin Oriental, San Francisco"
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d268533-Reviews-Argonaut_Hotel_a_Kimpton_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '495 Jefferson Street at Hyde', 'postal-code': '94109', 'locality': 'San Francisco'}",hotel,268533,Argonaut Hotel - a Kimpton Hotel
3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81394-Reviews-The_Donatello_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '501 Post Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,81394,The Donatello Hotel
5.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d224953-Reviews-Four_Seasons_Hotel_San_Francisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '757 Market Street', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,224953,Four Seasons Hotel San Francisco
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d247005-Reviews-Suites_at_Fisherman_s_Wharf-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2655 Hyde Street', 'postal-code': '94109-1249', 'locality': 'San Francisco'}",hotel,247005,Suites at Fisherman's Wharf
3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81409-Reviews-The_Inn_at_Union_Square-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '440 Post Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,81409,The Inn at Union Square
4.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d224948-Reviews-Omni_San_Francisco_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '500 California Street', 'postal-code': '94104', 'locality': 'San Francisco'}",hotel,224948,Omni San Francisco Hotel
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80983-Reviews-Hotel_Drisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2901 Pacific Avenue', 'postal-code': '94115', 'locality': 'San Francisco'}",hotel,80983,Hotel Drisco
5.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d1175274-Reviews-Fairmont_Heritage_Place_Ghirardelli_Square-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '900 North Point Street', 'postal-code': '94109', 'locality': 'San Francisco'}",hotel,1175274,"Fairmont Heritage Place, Ghirardelli Square"
4.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d1189576-Reviews-AT_T_Executive_Education_and_Conference_Center-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '1900 University Ave.', 'postal-code': '78705', 'locality': 'Austin'}",hotel,1189576,AT&T Executive Education and Conference Center
3.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108981-Reviews-Embassy_Suites_Hotel_Austin_Arboretum-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '9505 Stonelake Boulevard', 'postal-code': '78759', 'locality': 'Austin'}",hotel,108981,Embassy Suites Hotel Austin - Arboretum
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d622833-Reviews-Courtyard_by_Marriott_Austin_Airport-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '7809 East Ben White Boulevard', 'postal-code': '78741', 'locality': 'Austin'}",hotel,622833,Courtyard by Marriott Austin Airport
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d615166-Reviews-Hampton_Inn_Suites_Austin_Cedar_Park_Lakeline-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '10811 Pecan Park Boulevard', 'postal-code': '78750', 'locality': 'Austin'}",hotel,615166,Hampton Inn & Suites Austin Cedar Park - Lakeline
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d557377-Reviews-Super_8_Austin_Airport_South-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '3120 Montopolis Drive', 'postal-code': '78744', 'locality': 'Austin'}",hotel,557377,"Super 8 Austin Airport, South"
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d1023853-Reviews-Super_8_183_Airport-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '5606 East 51st Street', 'postal-code': '78723', 'locality': 'Austin'}",hotel,1023853,Super 8 - 183 Airport
4.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d1889883-Reviews-W_Austin-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '200 Lavaca Street', 'postal-code': '78701', 'locality': 'Austin'}",hotel,1889883,W Austin
4.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d1675976-Reviews-The_Westin_Austin_at_The_Domain-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '11301 Domain Drive', 'postal-code': '78758', 'locality': 'Austin'}",hotel,1675976,The Westin Austin at The Domain
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108980-Reviews-Hampton_Inn_Austin_Arboretum_Northwest-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '3908 West Braker Lane', 'postal-code': '78759', 'locality': 'Austin'}",hotel,108980,Hampton Inn Austin - Arboretum Northwest
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d111393-Reviews-Lake_Austin_Spa_Resort-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '1705 S Quinlan Park Rd', 'postal-code': '78732', 'locality': 'Austin'}",hotel,111393,Lake Austin Spa Resort
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d1762662-Reviews-La_Quinta_Inn_Suites_Austin_Cedar_Park_Lakeline-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '10701 Lakeline Mall Dr.', 'postal-code': '78717', 'locality': 'Austin'}",hotel,1762662,La Quinta Inn & Suites Austin/Cedar Park/Lakeline
4.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d114938-Reviews-Four_Seasons_Hotel_Austin-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '98 San Jacinto Blvd', 'postal-code': '78701-4039', 'locality': 'Austin'}",hotel,114938,Four Seasons Hotel Austin
3.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d88177-Reviews-Sheraton_Indianapolis_Hotel_at_Keystone_Crossing-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '8787 Keystone Crossing', 'postal-code': '46240', 'locality': 'Indianapolis'}",hotel,88177,Sheraton Indianapolis Hotel at Keystone Crossing
2.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d564589-Reviews-Country_Inn_Suites_Indianapolis_Airport_South-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '5630 Flight School Dr', 'postal-code': '46221', 'locality': 'Indianapolis'}",hotel,564589,Country Inn & Suites Indianapolis Airport South
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d91513-Reviews-Homewood_Suites_by_Hilton_Indianapolis_At_The_Crossing-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '2501 East 86th Street', 'postal-code': '46240', 'locality': 'Indianapolis'}",hotel,91513,Homewood Suites by Hilton Indianapolis At The Crossing
3.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d223830-Reviews-Marriott_Indianapolis_Downtown-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '350 West Maryland Street', 'postal-code': '46225', 'locality': 'Indianapolis'}",hotel,223830,Marriott Indianapolis Downtown
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d287572-Reviews-Hilton_Garden_Inn_Indianapolis_Downtown-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '10 East Market Street', 'postal-code': '46204', 'locality': 'Indianapolis'}",hotel,287572,Hilton Garden Inn Indianapolis Downtown
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d278567-Reviews-Residence_Inn_Indianapolis_Northwest-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '6220 Digital Way', 'postal-code': '46278', 'locality': 'Indianapolis'}",hotel,278567,Residence Inn Indianapolis Northwest
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d1008650-Reviews-Comfort_Suites_City_Centre-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '515 S West Street', 'postal-code': '46225', 'locality': 'Indianapolis'}",hotel,1008650,Comfort Suites City Centre
